"location","Month","Tmax","Tmin","scenario","start_year","end_year","scenario_year","reference_year","scenario_type","labels"
"ARCEN AWS",11,-0.0254221357063393,0.0236872080088988,"ssp370",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",12,0.273509899888766,0.0904680756395997,"ssp370",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",1,2.42776974416018,1.9554531701891,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",2,0.929880088987764,1.1076872080089,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",3,0.664864849833148,0.528670300333704,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",4,2.20905216907675,1.44086062291435,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",5,2.86756451612903,1.81947986651835,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",6,3.21281890989989,2.50687096774194,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",7,3.23055839822025,2.94130867630701,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",8,2.84455917686318,2.39795172413793,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",9,3.34925661846496,2.41223581757508,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",10,2.53450867630701,2.40213548387097,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",11,1.69910689655173,1.34055817575083,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",12,2.25335828698554,1.99544549499444,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",1,0.294237486095661,0.0161305895439376,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",2,-0.257352169076753,0.0934001112347053,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",3,0.0123035595105669,-0.387458731924361,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",4,0.571258620689656,0.0271638487208001,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",5,2.2008870967742,0.800318576195774,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",6,1.82496407119021,1.02993548387097,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",7,1.68456484983315,1.31572480533927,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",8,0.614404338153502,0.568267853170189,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",9,2.20746307007786,1.24944226918799,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",10,1.05873448275862,0.834622580645162,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",11,0.958884315906563,0.781019466073415,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",12,0.541345383759733,0.389742269187987,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",1,2.61538264738598,2.46262091212458,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",2,1.6054510567297,1.8899001112347,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",3,1.20955517241379,0.937354171301446,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",4,2.09391345939933,1.53650255839822,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",5,3.77826451612903,2.61913470522803,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",6,5.19389955506118,4.30907741935484,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",7,3.7423680756396,3.66187641824249,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",8,4.5855043381535,3.89603236929922,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",9,5.49141790878754,4.4299616240267,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",10,3.14137319243604,3.50596774193548,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",11,2.87363592880979,2.67642269187987,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",12,2.58280667408231,2.30615517241379,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",1,0.940260066740823,0.678178976640712,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",2,0.194370411568409,0.578748498331479,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",3,-0.00438998887652886,0.00578642936596196,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",4,0.244939265850945,0.212579977753059,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",5,0.691493548387097,0.451837931034483,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",6,1.31813503893215,1.31224516129032,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",7,1.85384226918799,1.71979254727475,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",8,1.68637208008899,1.2090936596218,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",9,1.91769855394883,1.17556484983315,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",10,0.31997319243604,0.6098,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",11,0.709035928809788,0.674987208008899,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",12,0.775122803114572,0.613839043381535,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",1,0.959408453837597,0.79381446051168,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",2,-0.15896829810901,0.23479043381535,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",3,-0.0512803114571749,-0.0481296996662959,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",4,0.113245717463849,0.151505784204671,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",5,0.910829032258064,0.281125027808677,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",6,1.55636084538376,1.38011290322581,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",7,1.64233581757508,1.53557319243604,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",8,1.70307530589544,1.37682914349277,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",9,2.14598565072302,1.76434549499444,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",10,0.314124805339265,0.529587096774193,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",11,0.713235928809789,0.65722914349277,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",12,0.963432480533926,0.744293882091213,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",1,0.840663292547275,0.668937041156841,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",2,0.375257508342602,0.663151724137931,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",3,-0.329996440489433,-0.510323248053393,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",4,0.759884427141268,0.423367074527252,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",5,0.72405483870968,0.511528253615128,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",6,0.877976974416018,0.974141935483871,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",7,1.64295194660734,1.68637319243604,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",8,1.4640914349277,1.69604527252503,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",9,1.51393081201335,1.30710033370412,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",10,0.598669966629588,0.818241935483871,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",11,0.779693993325917,0.644032369299222,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",12,1.08333570634038,0.942535817575083,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",1,1.66558264738598,1.16126284760845,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",2,0.700741379310345,0.900683982202447,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",3,0.757010011123471,0.722489655172414,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",4,0.480252169076753,0.449873526140156,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",5,1.44150645161291,1.136170189099,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",6,2.18687697441602,2.0815935483871,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",7,2.26104872080089,2.64687319243604,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",8,2.96973982202447,2.81500656284761,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",9,3.10691790878754,2.6359680756396,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",10,2.12437319243604,2.20307741935484,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",11,1.72886496106785,1.55711624026696,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",12,1.45985183537264,1.39508743047831,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",1,1.55382458286986,1.27841123470523,"ssp370",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",2,0.780189766407118,0.823677530589544,"ssp370",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",3,-0.235244827586207,-0.231313570634038,"ssp370",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",4,-0.0311252502780857,0.376763848720801,"ssp370",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",5,0.585261290322581,0.639289543937708,"ssp370",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",6,1.20584149054505,1.46985806451613,"ssp370",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",7,1.23080678531702,1.42196028921023,"ssp370",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",8,1.11472691879866,1.34714527252503,"ssp370",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",9,1.55017597330367,1.26440678531702,"ssp370",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",10,0.934060289210233,1.08606129032258,"ssp370",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",11,0.789761735261402,0.840719466073415,"ssp370",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",12,1.12190344827586,0.864084204671858,"ssp370",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",1,2.78533103448276,2.6065531701891,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",2,1.89228976640712,2.41251301446051,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",3,0.79312936596218,0.901109010011123,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",4,1.78591668520578,1.91532836484983,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",5,2.79326774193548,2.62022502780868,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",6,3.38749310344827,3.4049,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",7,3.93593581757509,4.08005383759733,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",8,5.20782691879867,4.90827107897664,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",9,4.28846629588432,4.00824226918799,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",10,2.72653125695217,3.12614516129032,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",11,2.7312617352614,2.60237107897664,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",12,2.68644860956619,2.73376484983315,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",1,1.71945684093437,1.46443058954394,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",2,0.756267185761957,1.11385494994438,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",3,0.161368075639599,0.12542191323693,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",4,0.715665072302558,0.470873526140156,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",5,0.948603225806451,0.996925027808676,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",6,1.98922536151279,2.05692580645161,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",7,1.99762291434928,2.30895383759733,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",8,2.18014627363737,2.08345494994438,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",9,3.22054371523915,2.04657775305895,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",10,1.68606351501668,1.91128709677419,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",11,1.55690044493882,1.39144849833148,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",12,1.28022280311457,1.01208097886541,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",1,3.57987942157953,3.32203704115684,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",2,2.82968976640712,3.22873236929922,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",3,1.9865616240267,1.93872836484983,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",4,2.33950700778643,2.41512513904338,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",5,3.46703548387097,3.15880244716351,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",6,4.92323503893214,4.75126451612903,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",7,6.05495517241379,5.97224093437152,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",8,6.35082046718576,5.96154849833148,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",9,5.70319855394883,5.44892936596218,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",10,3.56532803114572,4.34912903225806,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",11,3.71691657397108,3.95552914349277,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",12,3.54380022246941,3.46891968854283,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"ARCEN AWS",1,0.17222191323693,0.0603543937708565,"ssp126",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",2,0.439310233592881,-0.19853147942158,"ssp126",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",3,0.306875194660734,-0.0539153503893215,"ssp126",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",4,0.869283870967742,0.600496774193548,"ssp126",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",5,0.391336707452723,0.20196273637375,"ssp126",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",6,1.31868420467186,0.902727363737485,"ssp126",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",7,1.60790745272525,1.28387107897664,"ssp126",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",8,1.55387708565072,1.63657942157953,"ssp126",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",9,2.0588063403782,1.45799132369299,"ssp126",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",10,0.762248832035594,0.575379755283648,"ssp126",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",11,0.405403670745272,-0.114895773081201,"ssp126",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",12,1.31867486095662,0.806091657397108,"ssp126",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",1,1.60078642936596,1.43735761957731,"ssp126",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",2,0.794584427141269,0.495239488320356,"ssp126",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",3,0.0417139043381525,-0.0966185761957727,"ssp126",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",4,0.765987096774195,0.586387096774193,"ssp126",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",5,0.594865739710791,0.558488542825362,"ssp126",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",6,1.93988420467186,1.27447252502781,"ssp126",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",7,1.63584293659622,1.60067107897664,"ssp126",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",8,0.863541601779755,1.22372458286986,"ssp126",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",9,2.25952246941046,1.10852035595106,"ssp126",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",10,1.55586496106785,1.07508620689655,"ssp126",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",11,0.694648832035595,0.271378420467186,"ssp126",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",12,1.05668453837597,0.651762625139043,"ssp126",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",1,0.941057397107898,0.878596329254728,"ssp245",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",2,0.326539265850945,0.147000778642936,"ssp245",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",3,0.370371968854283,0.138839488320356,"ssp245",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",4,0.427612903225807,0.112016129032257,"ssp245",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",5,-0.0219407119021149,0.27462402669633,"ssp245",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",6,0.758810011123472,0.81421446051168,"ssp245",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",7,1.36986874304783,1.33816462736374,"ssp245",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",8,0.816702892102334,1.0630149054505,"ssp245",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",9,1.77753537263627,1.27584938820912,"ssp245",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",10,0.57721657397108,0.6203829810901,"ssp245",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",11,0.694071412680756,0.527623581757508,"ssp245",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",12,0.242403893214683,-0.00197608453837628,"ssp245",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",1,1.64307352614016,1.20302536151279,"ssp245",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",2,1.04033281423804,0.837291101223582,"ssp245",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",3,0.839055839822024,0.880104004449389,"ssp245",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",4,0.820406451612904,0.450851612903225,"ssp245",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",5,0.420162513904337,0.757372413793105,"ssp245",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",6,2.01844872080089,1.84347252502781,"ssp245",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",7,2.39313003337041,2.12934527252503,"ssp245",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",8,2.83474805339266,2.55266651835373,"ssp245",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",9,3.37248375973304,2.78846551724138,"ssp245",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",10,1.88481979977753,1.86894749721913,"ssp245",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",11,2.00012947719688,1.51887196885428,"ssp245",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",12,1.00092647385984,0.737662625139043,"ssp245",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",1,1.53690901001112,1.39224149054505,"ssp370",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",2,0.2910489432703,0.0651394883203558,"ssp370",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",3,0.330162291434927,0.478442714126808,"ssp370",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",4,1.18847419354839,0.789164516129031,"ssp370",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",5,0.268591546162401,0.567301446051168,"ssp370",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",6,0.5944680756396,0.662166073414905,"ssp370",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",7,1.93439454949944,1.61932914349277,"ssp370",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",8,1.5736383759733,1.50261167964405,"ssp370",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",9,2.43688375973304,1.75155906562848,"ssp370",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",10,0.78487786429366,0.838737819799777,"ssp370",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",11,0.872026251390434,0.841852614015573,"ssp370",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",12,1.51234582869855,1.14751746384872,"ssp370",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",1,3.32293804226919,3.36937374860957,"ssp370",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",2,1.7319424916574,1.70137497219132,"ssp370",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",3,1.20337196885428,1.60532013348165,"ssp370",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",4,1.45762580645161,1.76071935483871,"ssp370",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",5,1.34603025583982,1.6972530589544,"ssp370",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",6,2.76365194660734,2.70392736373748,"ssp370",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",7,2.26913325917686,2.69867753058955,"ssp370",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",8,3.26053515016685,3.3928213570634,"ssp370",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",9,3.54293859844272,3.38097196885428,"ssp370",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",10,2.38869076751947,2.74286685205784,"ssp370",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",11,2.45508109010011,2.37143648498331,"ssp370",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",12,2.11053292547275,1.95446262513904,"ssp370",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",1,1.88553159065629,1.83561245828699,"ssp585",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",2,0.835919911012235,0.320642714126807,"ssp585",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",3,0.107313904338152,0.469097552836485,"ssp585",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",4,0.639241935483872,0.515177419354838,"ssp585",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",5,0.547714126807563,0.813775639599555,"ssp585",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",6,1.69118097886541,1.79970478309233,"ssp585",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",7,2.21733325917686,2.21541301446051,"ssp585",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",8,1.75048353726363,1.92003103448276,"ssp585",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",9,2.24749666295885,1.92293648498331,"ssp585",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",10,1.3606552836485,1.7282829810901,"ssp585",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",11,1.8606488320356,1.57160745272525,"ssp585",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",12,1.17677808676307,0.86113681868743,"ssp585",2035,2065,2050,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",1,3.5675573971079,3.50617697441602,"ssp585",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",2,2.86737474972191,2.91237174638487,"ssp585",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",3,1.77646874304783,2.12868787541713,"ssp585",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",4,2.14001612903226,2.25168709677419,"ssp585",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
"ARCEN AWS",5,2.13154315906563,2.44462725250278,"ssp585",2070,2100,2085,2000,"relative","CNRM-ESM2-1"
