"Month","Tmin","Tmax","Dynamic_Model","GDH"
11,8,21,0,212.218127863839
11,8,22,0,223.955172778352
11,8,23,0,234.702299891404
11,8,24,0,244.349087369997
11,8,25,0,252.806252802991
11,8,26,0,254.366775872373
11,8,27,0,252.343864661095
11,8,28,0,246.00502567556
11,8,29,0,238.614655014296
11,8,30,0,231.624754627921
11,9,9,0.802752176680838,67.2709282988837
11,9,10,0.808148246515906,78.3651862221814
11,9,11,0.774021853388866,90.4967858318532
11,9,12,0.739001927791326,103.507891185617
11,9,13,0.704268793535597,117.227355769518
11,9,14,0.673148816288723,131.473744200777
11,9,15,0.671046151086727,146.058538065459
11,9,16,0.504349399923201,160.789464285566
11,9,17,0.468825046994822,175.47388209283
11,9,18,0.47181145324852,189.922163644521
11,9,19,0.435046760726276,203.951003569474
11,9,20,0,217.386594273896
11,9,21,0,230.06760663322
11,9,22,0,241.847919690058
11,9,23,0,252.599048086353
11,9,24,0,262.212222074948
11,9,25,0,270.600081956193
11,9,26,0,271.888518005001
11,9,27,0,269.615123743183
11,9,28,0,262.615000961818
11,9,29,0,255.120083783837
11,9,30,0,247.929998983538
11,10,10,0.777100933823646,94.8805699315991
11,10,11,0.7393159724541,107.456751075109
11,10,12,0.70459679715942,120.875637976616
11,10,13,0.673321707637606,134.964081460487
11,10,14,0.636498503009345,149.538980406317
11,10,15,0.504164216814478,164.410503655112
11,10,16,0.469341685997644,179.385429918296
11,10,17,0.471730425195673,194.270541624598
11,10,18,0.335546613524623,208.876007668669
11,10,19,0,223.018690350065
11,10,20,0,236.525313403955
11,10,21,0,249.235430891727
11,10,22,0,261.004140780786
11,10,23,0,271.704492214593
11,10,24,0,281.229541650001
11,10,25,0,289.494020092528
11,10,26,0,290.457348831678
11,10,27,0,287.731393867008
11,10,28,0,280.175245391126
11,10,29,0,272.526318640596
11,10,30,0,264.937534101024
11,11,11,0.701489009674989,126
11,11,12,0.669474013831808,139.777173258489
11,11,13,0.60295330067775,154.183591692496
11,11,14,0.503278743300397,169.034660759496
11,11,15,0.470126936533032,184.139414909101
11,11,16,0.468247934450867,199.303867720506
11,11,17,0.13339392695364,214.334411274794
11,11,18,0,229.041199668678
11,11,19,0,243.241451972938
11,11,20,0,256.762611623015
11,11,21,0,269.445302165841
11,11,22,0,281.146023415124
11,11,23,0,291.739537302203
11,11,24,0,301.120898943748
11,11,25,0,309.207095553552
11,11,26,0,309.791699572996
11,11,27,0,306.380666913757
11,11,28,0,298.40382313368
11,11,29,0,290.551450433907
11,11,30,0,282.301350480899
11,12,12,0.600037053733343,159.934061859669
11,12,13,0.502059699619114,174.604467948636
11,12,14,0.467380482321215,189.676602333216
11,12,15,0.300594307437904,204.958548641041
11,12,16,0,220.255742746574
11,12,17,0,235.374376303287
11,12,18,0,250.1247796429
11,12,19,0,264.324719373884
11,12,20,0,277.802547767066
11,12,21,0,290.400144022286
11,12,22,0,301.975591704837
11,12,23,0,312.405541937782
11,12,24,0,321.587218227898
11,12,25,0,329.440025960341
11,12,26,0,329.592307540576
11,12,27,0,325.249322572418
11,12,28,0,317.002328633635
11,12,29,0,308.855427936124
11,12,30,0,299.673102741419
11,13,13,0,195.924724643009
11,13,14,0,211.160650932543
11,13,15,0,226.561814691498
11,13,16,0,241.933264812287
11,13,17,0,257.081184835283
11,13,18,0,271.816273846437
11,13,19,0,285.957037335076
11,13,20,0,299.332925214263
11,13,21,0,311.787257281505
11,13,22,0,323.179880658427
11,13,23,0,333.389509107325
11,13,24,0,342.315700470702
11,13,25,0,349.880435687798
11,13,26,0,349.547443588632
11,13,27,0,344.199557862981
11,13,28,0,335.661127375997
11,13,29,0,327.000477811632
11,13,30,0,316.747929750646
11,14,14,0,233.168016416221
11,14,15,0,248.629117489625
11,14,16,0,264.015274074236
11,14,17,0,279.132855212848
11,14,18,0,293.793121651176
11,14,19,0,307.815508577263
11,14,20,0,321.030750925501
11,14,21,0,333.283791720661
11,14,22,0,344.436418263743
11,14,23,0,354.369576381871
11,14,24,0,362.985319368472
11,14,25,0,370.208355497309
11,14,26,0,369.338413128247
11,14,27,0,362.942106397956
11,14,28,0,354.064853074266
11,14,29,0,344.576347340809
11,14,30,0,333.337971224778
11,15,15,0,270.831983583779
11,15,16,0,286.172883991773
11,15,17,0,301.200332088798
11,15,18,0,315.726342463647
11,15,19,0,329.571469190437
11,15,20,0,342.567917078825
11,15,21,0,354.562431610133
11,15,22,0,365.418912637441
11,15,23,0,375.020702408553
11,15,24,0,383.272504929577
11,15,25,0,390.101900992646
11,15,26,0,388.645227266495
11,15,27,0,381.159256022594
11,15,28,0,371.8887348188
11,15,29,0,361.187216525725
11,15,30,0,349.057874470051
11,16,16,0,308.075275356991
11,16,17,0,322.953284734535
11,16,18,0,337.286335985598
11,16,19,0,350.896288528419
11,16,20,0,363.616998290978
11,16,21,0,375.297187971824
11,16,22,0,385.80303705191
11,16,23,0,395.020442465012
11,16,24,0,402.856907347147
11,16,25,0,409.243022638441
11,16,26,0,407.152336839356
11,16,27,0,398.538326350837
11,16,28,0,388.65823473745
11,16,29,0,376.635849207191
11,16,30,0,363.670118505118
11,17,17,0,344.065938140332
11,17,18,0,358.148706343102
11,17,19,0,371.467184067907
11,17,20,0,383.857054928664
11,17,21,0,395.169188091235
11,17,22,0,405.272203428003
11,17,23,0,414.054703748811
11,17,24,0,421.427131942082
11,17,25,0,427.323218259141
11,17,26,0,424.479112245884
11,17,27,0,414.777330234926
11,17,28,0,403.892071627633
11,17,29,0,390.62107588735
11,17,30,0,377.076767264979
11,18,18,0,378
11,18,19,0,390.972941257421
11,18,20,0,402.979332671719
11,18,21,0,413.872352609026
11,18,22,0,423.523214809497
11,18,23,0,431.823371134292
11,18,24,0,438.686336151301
11,18,25,0,444.049099261473
11,18,26,0,440.111853062252
11,18,27,0,429.590472649403
11,18,28,0,417.224344811943
11,18,29,0,402.927558465517
11,18,30,0,388.862334969126
11,19,19,0,409.119430068401
11,19,20,0,420.692750309921
11,19,21,0,431.118852469481
11,19,22,0,440.271689418114
11,19,23,0,448.045696342494
11,19,24,0,454.357581878616
11,19,25,0,459.147704294054
11,19,26,0,453.78121119283
11,19,27,0,442.584600263732
11,19,28,0,428.521655309292
11,19,29,0,413.509019279743
11,19,30,0,398.239005290122
11,20,20,0,436.729071701116
11,20,21,0,446.644242076877
11,20,22,0,455.257153088069
11,20,23,0,462.465347795203
11,20,24,0,468.188840974962
11,20,25,0,472.371458629611
11,20,26,0,465.536642539798
11,20,27,0,453.112895428135
11,20,28,0,437.626056355161
11,20,29,0,421.693575730593
11,20,30,0,404.170722207614
12,-10,-5,5.81207975767181e-06,0
12,-10,-4,2.87490561542837e-05,0
12,-10,-3,0.00014227563951396,0
12,-10,-2,0.000699880588967394,0
12,-10,-1,0.00340188840037563,0
12,-10,0,0.0161100196746008,0
12,-10,1,0.0704120072430251,0
12,-10,2,0.236394697631214,0
12,-10,3,0.465344982521419,0
12,-10,4,0.488207676085188,0
12,-10,5,0.548508929412243,0.172440826484062
12,-10,6,0.528495801954126,0.958748933307262
12,-10,7,0.590311795116281,2.49591327806738
12,-10,8,0.578737950323219,4.98160044110431
12,-10,9,0.589324535735398,8.37780046154964
12,-10,10,0.572663736011523,12.617879447266
12,-10,11,0.595973809718099,17.6857001183366
12,-10,12,0.578642457618711,23.5405515962686
12,-10,13,0.594256666446537,30.1375357370595
12,-10,14,0.59619691920839,37.3604386724293
12,-10,15,0.585402394927539,45.0717565934614
12,-10,16,0.577044444117972,53.1266597470555
12,-10,17,0.432404204280306,61.3860919192504
12,-10,18,0.455624082722215,69.7485565524468
12,-10,19,0.493700535530927,78.0875946658028
12,-10,20,0.443988534753073,86.2890567745145
12,-10,21,0.475166512658168,94.2181967892197
12,-10,22,0.482507908902734,101.745756177622
12,-10,23,0.475830592985453,108.782859128209
12,-10,24,0.223140847794902,115.232060681305
12,-10,25,0,121.000563442348
12,-10,26,0,123.140568304539
12,-10,27,0,120.520679244771
12,-10,28,0,116.476069914928
12,-10,29,0,112.584971522375
12,-10,30,0,108.967318062764
12,-9,-5,6.56112049916994e-06,0
12,-9,-4,3.14800613620412e-05,0
12,-9,-3,0.000152925069594385,0
12,-9,-2,0.000742811584255045,0
12,-9,-1,0.00357680069956641,0
12,-9,0,0.0168106101661743,0
12,-9,1,0.0729721859614009,0
12,-9,2,0.243560510884572,0
12,-9,3,0.47860056177674,0
12,-9,4,0.502166940956235,0
12,-9,5,0.543565005444491,0.180533385330879
12,-9,6,0.558916462348417,0.982339889943249
12,-9,7,0.571834496052361,2.57976418770649
12,-9,8,0.594269655881561,5.13384976443509
12,-9,9,0.53899516690761,8.59569869877113
12,-9,10,0.621586288661541,12.9142005865819
12,-9,11,0.593544241972655,18.0886738958966
12,-9,12,0.59924582472431,24.0825839646809
12,-9,13,0.607724365253424,30.8213734620708
12,-9,14,0.606383154493489,38.1758374882545
12,-9,15,0.594957847372289,46.0068743875125
12,-9,16,0.462761714301928,54.1749063249042
12,-9,17,0.477703666395255,62.5786412652551
12,-9,18,0.548784412950601,71.093706487368
12,-9,19,0.467755752516918,79.6014555543924
12,-9,20,0.499715880289544,87.9590418517729
12,-9,21,0.507502780048669,96.0328742355944
12,-9,22,0.500919312522438,103.723301045699
12,-9,23,0.48696757604116,110.91284745424
12,-9,24,0.322671767261923,117.4934418838
12,-9,25,0,123.372081364465
12,-9,26,0,125.601972837905
12,-9,27,0,122.880839773322
12,-9,28,0,118.95417989029
12,-9,29,0,115.16707903245
12,-9,30,0,111.636756038783
12,-8,-5,7.80549762938468e-06,0
12,-8,-4,3.53685380720344e-05,0
12,-8,-3,0.000166641673333317,0
12,-8,-2,0.000794562907871493,0
12,-8,-1,0.00377815451608937,0
12,-8,0,0.0175882232104224,0
12,-8,1,0.0757567275595618,0
12,-8,2,0.251014831484813,0
12,-8,3,0.49276476421535,0
12,-8,4,0.517473992737549,0
12,-8,5,0.559973497852444,0.189179503842883
12,-8,6,0.589009512275513,1.00875026448134
12,-8,7,0.585731890626204,2.67295088666561
12,-8,8,0.626305107713892,5.29519567779598
12,-8,9,0.573237323938458,8.82280297594415
12,-8,10,0.653317490342033,13.2391430385107
12,-8,11,0.5945763623329,18.535630550304
12,-8,12,0.616819553021198,24.6783839600096
12,-8,13,0.622338787257782,31.5569754039393
12,-8,14,0.621512107559712,39.0404328914375
12,-8,15,0.505830807668994,46.9919350202523
12,-8,16,0.499112038065258,55.311348559516
12,-8,17,0.590832995047518,63.8796830294756
12,-8,18,0.49097705381673,72.5761369344111
12,-8,19,0.523581002049941,81.2521334359037
12,-8,20,0.531986739015151,89.7749549266497
12,-8,21,0.525806978556899,98.0299840010317
12,-8,22,0.511894312323288,105.884470076142
12,-8,23,0.49434419471162,113.216483215089
12,-8,24,0.325989868316945,119.917590631445
12,-8,25,0,125.90814568248
12,-8,26,0,128.258698104609
12,-8,27,0,125.453228313621
12,-8,28,0,121.633529187536
12,-8,29,0,117.93582547404
12,-8,30,0,114.433695502007
12,-7,-5,1.03966271479364e-05,0
12,-7,-4,4.18805914030677e-05,0
12,-7,-3,0.000186318865897491,0
12,-7,-2,0.000861631922479975,0
12,-7,-1,0.00402385157851669,0
12,-7,0,0.0184923884442179,0
12,-7,1,0.0789425785850607,0
12,-7,2,0.259406323569452,0
12,-7,3,0.50750333812855,0
12,-7,4,0.562606836944049,0
12,-7,5,0.559509592020256,0.198378953396164
12,-7,6,0.614493803434569,1.04184771853151
12,-7,7,0.593817868436487,2.77544920192396
12,-7,8,0.593611743492734,5.46559030803015
12,-7,9,0.631280136287027,9.06730954141456
12,-7,10,0.633412158578989,13.5941803529088
12,-7,11,0.620513382894195,19.0374080055063
12,-7,12,0.630616506822401,25.3273757442607
12,-7,13,0.633766347833193,32.3435226420095
12,-7,14,0.575206382446401,39.9549889737844
12,-7,15,0.526408019414427,48.0637301676172
12,-7,16,0.632340861404405,56.5594579746823
12,-7,17,0.5650617078291,65.3216303154392
12,-7,18,0.546417983490316,74.1987713366941
12,-7,19,0.555556254917329,83.0633786319033
12,-7,20,0.550048587338167,91.7829095114492
12,-7,21,0.536532485790071,100.213990874568
12,-7,22,0.518977833237445,108.222521178638
12,-7,23,0.499699237878184,115.691648973793
12,-7,24,0.328487634251265,122.536225534662
12,-7,25,0,128.665649898702
12,-7,26,0,131.132299597165
12,-7,27,0,128.228734391225
12,-7,28,0,124.503454502124
12,-7,29,0,120.901713343929
12,-7,30,0,117.314711512409
12,-6,-5,1.73235131671754e-05,0
12,-6,-4,5.55328792868198e-05,0
12,-6,-3,0.000219618292017981,0
12,-6,-2,0.000959342764294978,0
12,-6,-1,0.00434850588457699,0
12,-6,0,0.0196129936570899,0
12,-6,1,0.0826597640278622,0
12,-6,2,0.268811031439979,0
12,-6,3,0.521255631733981,0
12,-6,4,0.555580955945823,0
12,-6,5,0.599205224098207,0.20813149071661
12,-6,6,0.637069110372286,1.08399511656898
12,-6,7,0.629871807846631,2.88723113297832
12,-6,8,0.56878875444184,5.64499331442198
12,-6,9,0.681062634325343,9.34034797644419
12,-6,10,0.656381724913597,13.996661812467
12,-6,11,0.634909125112186,19.5935970520715
12,-6,12,0.661213782217208,26.0288692037323
12,-6,13,0.622167128099317,33.1806672657358
12,-6,14,0.546857206831582,40.9538943046079
12,-6,15,0.648638508528848,49.2502613877058
12,-6,16,0.602316342066588,57.9519267616324
12,-6,17,0.559057182282564,66.9095798885692
12,-6,18,0.569341908476596,75.9989178210794
12,-6,19,0.573235754848243,85.0731569039335
12,-6,20,0.560433637439776,93.9810020544452
12,-6,21,0.54326123782002,102.579244431518
12,-6,22,0.523945862273917,110.755192675652
12,-6,23,0.503881612485512,118.394442116901
12,-6,24,0.391241787778469,125.387949348919
12,-6,25,0,131.642398316352
12,-6,26,0,134.214531234948
12,-6,27,0,131.223414267235
12,-6,28,0,127.619950819281
12,-6,29,0,124.124448792649
12,-6,30,0,120.21228710459
12,-5,-5,4.01687485410733e-05,0
12,-5,-4,9.19439477231405e-05,0
12,-5,-3,0.000290160835088202,0
12,-5,-2,0.00112666125092291,0
12,-5,-1,0.00482266144003136,0
12,-5,0,0.0210891749260352,0
12,-5,1,0.0870606009121952,0
12,-5,2,0.279100251410308,0
12,-5,3,0.530772919782513,0
12,-5,4,0.573624451213779,0
12,-5,5,0.564075474020534,0.218436857886341
12,-5,6,0.622495325897343,1.1355488344669
12,-5,7,0.615365732279216,3.00826486350024
12,-5,8,0.634536278278785,5.83693707757724
12,-5,9,0.687010752075797,9.64478934948715
12,-5,10,0.642470209150772,14.4545565159667
12,-5,11,0.670284892625668,20.2036396156091
12,-5,12,0.59312862894807,26.7821613438356
12,-5,13,0.564136044335584,34.098836825735
12,-5,14,0.670634604268061,42.0704822881463
12,-5,15,0.660102812794873,50.5844172977655
12,-5,16,0.586436958299653,59.4991487940681
12,-5,17,0.589009419719216,68.6899521519452
12,-5,18,0.585851829476931,78.0012935352292
12,-5,19,0.574985146782852,87.2762635625827
12,-5,20,0.566759667842226,96.376467985753
12,-5,21,0.547833095582548,105.174328572076
12,-5,22,0.527757930807581,113.53435421027
12,-5,23,0.424574370802209,121.333081188915
12,-5,24,0.458337833832311,128.467601096015
12,-5,25,0,134.860550261778
12,-5,26,0,137.565455930355
12,-5,27,0,134.494497704394
12,-5,28,0,130.999288363701
12,-5,29,0,127.600627190878
12,-5,30,0,123.239456622028
12,-4,-4,0.000210688648809307,0
12,-4,-3,0.000476983319928125,0
12,-4,-2,0.00147976412269981,0
12,-4,-1,0.00563266645389513,0
12,-4,0,0.0232355791922153,0
12,-4,1,0.0927146938577338,0
12,-4,2,0.29091616033554,0
12,-4,3,0.543583328940469,0
12,-4,4,0.595340002260652,0
12,-4,5,0.586227515939773,0.229294782350545
12,-4,6,0.663424411532112,1.19649722049835
12,-4,7,0.576593818996793,3.13851477465783
12,-4,8,0.685786723131178,6.05550665120224
12,-4,9,0.690100613792305,9.9996712771247
12,-4,10,0.684169553579847,14.9674411534921
12,-4,11,0.637552950875036,20.8668645222572
12,-4,12,0.580984317497634,27.6122822653851
12,-4,13,0.689553009518119,35.137497651147
12,-4,14,0.694077576507677,43.3377549590647
12,-4,15,0.623548927448156,52.0850106071066
12,-4,16,0.615129614631526,61.2505278531284
12,-4,17,0.606481496890728,70.6755941652618
12,-4,18,0.595505810631363,80.2061058932528
12,-4,19,0.581071889999332,89.7072333664259
12,-4,20,0.570994571471502,99.0277279649516
12,-4,21,0.520256889802262,108.021365216157
12,-4,22,0.432929723257461,116.560902921985
12,-4,23,0.129431777628785,124.536387972606
12,-4,24,0.488706658267343,131.838519606797
12,-4,25,0,138.37423907027
12,-4,26,0,141.193901500625
12,-4,27,0,138.054101030074
12,-4,28,0,134.690826825674
12,-4,29,0,131.419820856091
12,-4,30,0,126.588982114515
12,-3,-3,0.00107945512526319,0
12,-3,-2,0.00241375938612085,0
12,-3,-1,0.00734606291329225,0
12,-3,0,0.0269249455618649,0
12,-3,1,0.100968185940499,0
12,-3,2,0.305741736554279,0
12,-3,3,0.559076497909527,0
12,-3,4,0.601476258887632,0
12,-3,5,0.622029143863593,0.240704976924693
12,-3,6,0.685322648739726,1.26682476871606
12,-3,7,0.633629319309006,3.27853485691963
12,-3,8,0.704165211896326,6.30717199444934
12,-3,9,0.702136979070275,10.410454684226
12,-3,10,0.697267138806496,15.5347764217471
12,-3,11,0.597348419883384,21.6025766860334
12,-3,12,0.701154352161623,28.5655098485652
12,-3,13,0.690093980717928,36.3302952074912
12,-3,14,0.666159454133329,44.7860625705136
12,-3,15,0.638531258249483,53.7982984261116
12,-3,16,0.63224647248006,63.2114127750692
12,-3,17,0.630458830207189,72.8870486730187
12,-3,18,0.613255436419842,82.6716030556945
12,-3,19,0.585401260005011,92.4053949139809
12,-3,20,0.524017688661509,101.945681958139
12,-3,21,0.329798725634945,111.156391275977
12,-3,22,0.24687350240511,119.900677666528
12,-3,23,0.297349952242496,128.055534948071
12,-3,24,0.340295671316854,135.524455304173
12,-3,25,0,142.221415154939
12,-3,26,0,145.148053571407
12,-3,27,0,142.008902566991
12,-3,28,0,138.795717645761
12,-3,29,0,135.672787235779
12,-3,30,0,130.266232550738
12,-2,-2,0.00538830265312239,0
12,-2,-1,0.0118507483800604,0
12,-2,0,0.0347240081915987,0
12,-2,1,0.115087265715457,0
12,-2,2,0.326437543155259,0
12,-2,3,0.566590373546697,0
12,-2,4,0.602729049193944,0
12,-2,5,0.642756155670936,0.253279031624467
12,-2,6,0.61054892139081,1.34651212534106
12,-2,7,0.689745660209717,3.44055264612167
12,-2,8,0.711907624715577,6.61173918102051
12,-2,9,0.694905682476389,10.8767362025666
12,-2,10,0.614012277698265,16.1706733632962
12,-2,11,0.711817905125723,22.4634345025157
12,-2,12,0.738989797293778,29.6789009607409
12,-2,13,0.687505359189879,37.7203918108796
12,-2,14,0.671005436041015,46.452386173716
12,-2,15,0.636507466054891,55.7372371694318
12,-2,16,0.57507530389311,65.4331484002731
12,-2,17,0.566706714013653,75.377829565563
12,-2,18,0.504953434340159,85.4226252210154
12,-2,19,0.308302150810403,95.4145891523006
12,-2,20,0.35852488219577,105.198126583415
12,-2,21,0.410308912443557,114.633880465668
12,-2,22,0.426458650930993,123.596546350995
12,-2,23,0.312065273505303,131.964997854531
12,-2,24,0.340566789512877,139.635766360005
12,-2,25,0,146.523140927764
12,-2,26,0,149.460833235444
12,-2,27,0,146.4744323187
12,-2,28,0,143.435140276095
12,-2,29,0,140.464682849548
12,-2,30,0,134.406771116737
12,-1,-1,0.0258196998989195,0
12,-1,0,0.0546482658837659,0
12,-1,1,0.143849349312139,0
12,-1,2,0.359355622790481,0
12,-1,3,0.569600766618838,0
12,-1,4,0.612985829880976,0
12,-1,5,0.643166688011802,0.272176005844959
12,-1,6,0.640229911120735,1.43553891202122
12,-1,7,0.710529592018969,3.63774068032203
12,-1,8,0.701202288047951,6.97262117971599
12,-1,9,0.629685949113226,11.4082506082883
12,-1,10,0.722093130761642,16.9328798428163
12,-1,11,0.738371747045814,23.493291268609
12,-1,12,0.71052979170643,31.0031060743401
12,-1,13,0.713475199798982,39.337587549333
12,-1,14,0.699131095985094,48.3747603162358
12,-1,15,0.518385333420074,57.9632456421923
12,-1,16,0.527690430196026,67.9584421278311
12,-1,17,0.45076327482973,78.2015536537433
12,-1,18,0.476065643390867,88.5317542212977
12,-1,19,0.541703892341306,98.8017262474752
12,-1,20,0.578770556221066,108.860000808073
12,-1,21,0.539418940478286,118.564819689581
12,-1,22,0.410527312506538,127.787737302238
12,-1,23,0.42357949353189,136.406606817861
12,-1,24,0.429140692206404,144.311754853318
12,-1,25,0,151.410453878843
12,-1,26,0,154.32563801568
12,-1,27,0,151.512034581981
12,-1,28,0,148.627432065886
12,-1,29,0,145.702116962334
12,-1,30,0,139.090370243456
12,0,0,0.111545869587366,0
12,0,1,0.210460228642691,0
12,0,2,0.418703571863002,0
12,0,3,0.589496036079782,0
12,0,4,0.66574093435948,0
12,0,5,0.608584651271295,0.300408594013295
12,0,6,0.694979322283454,1.54011534667412
12,0,7,0.683069415226733,3.88975345492931
12,0,8,0.649555706329118,7.39599851465401
12,0,9,0.728748811035692,12.0662569561816
12,0,10,0.749717619528974,17.8757145225629
12,0,11,0.74053917469986,24.7457088778402
12,0,12,0.69212722865468,32.5774442068617
12,0,13,0.627409443605579,41.2449135447575
12,0,14,0.597151468755683,50.6175912983165
12,0,15,0.603551681317762,60.5433086342653
12,0,16,0.593506508214637,70.8733890417031
12,0,17,0.646212743480582,81.4510044474231
12,0,18,0.680596958690221,92.1187170162934
12,0,19,0.667968368023049,102.722059425121
12,0,20,0.513618585459949,113.103685936683
12,0,21,0.484406444533056,123.114043107529
12,0,22,0.483108534353533,132.614649007627
12,0,23,0.476291765924227,141.482876189257
12,0,24,0.469284460603001,149.613936786436
12,0,25,0,156.915623074282
12,0,26,0,159.80682911617
12,0,27,0,157.169992695108
12,0,28,0,154.441791376564
12,0,29,0,151.340209761971
12,0,30,0,144.400265563901
12,1,1,0.359080028334666,0
12,1,2,0.528221361643632,0
12,1,3,0.610481177400086,0
12,1,4,0.628531012449773,0
12,1,5,0.73044425805547,0.338061042745919
12,1,6,0.637399074409638,1.68163034008257
12,1,7,0.682605866502267,4.20210816444315
12,1,8,0.732583662615937,7.9460673829412
12,1,9,0.714254032195785,12.9193002157818
12,1,10,0.684490522343905,19.0618587495987
12,1,11,0.679329149403957,26.2863745598618
12,1,12,0.683147260844492,34.4857345444832
12,1,13,0.651223411517847,43.5330828561934
12,1,14,0.68824892149516,53.2935416536704
12,1,15,0.730457696533893,63.6203781617042
12,1,16,0.757757262408219,74.3547695097482
12,1,17,0.734431471150736,85.3285524610053
12,1,18,0.590485701015044,96.3741034842611
12,1,19,0.476116576134549,107.331760736548
12,1,20,0.535396780638619,118.044050701158
12,1,21,0.521416228483023,128.360744422678
12,1,22,0.509666197067602,138.144032855943
12,1,23,0.493799040618954,147.272330574305
12,1,24,0.448515431192628,155.636608694589
12,1,25,0,163.144985085242
12,1,26,0,166.013010913314
12,1,27,0,163.550670897726
12,1,28,0,160.977675980741
12,1,29,0,157.464450102877
12,1,30,0,150.433180520297
12,2,2,0.625165569797551,0
12,2,3,0.634865671345277,0
12,2,4,0.66215038767325,0
12,2,5,0.728744867817872,0.386684243381892
12,2,6,0.706517021688282,1.88099289918242
12,2,7,0.724821021837776,4.64335173867025
12,2,8,0.766405333610464,8.71311875884405
12,2,9,0.717564715392329,14.0534999141836
12,2,10,0.705884145552848,20.5946789135618
12,2,11,0.733147696279765,28.2471859622382
12,2,12,0.747839738122024,36.9000517922801
12,2,13,0.663696069895919,46.4147364291794
12,2,14,0.631299225240836,56.6414012851567
12,2,15,0.695329819927181,67.422826656779
12,2,16,0.697069194869672,78.5922431440378
12,2,17,0.655662839404568,89.983338022592
12,2,18,0.608665978263462,101.427327535382
12,2,19,0.339440106707178,112.758003578958
12,2,20,0.289662601849243,123.817034677555
12,2,21,0.456690189327713,134.455195741199
12,2,22,0.487988528205536,144.533402930747
12,2,23,0.408179139559106,153.926574316268
12,2,24,0.322979624865983,162.525686765131
12,2,25,0,170.24025182824
12,2,26,0,173.084226195439
12,2,27,0,170.793453685063
12,2,28,0,168.368587408232
12,2,29,0,164.378101019722
12,2,30,0,157.31237622167
12,3,3,0.648565775962529,0
12,3,4,0.685550621422023,0
12,3,5,0.760063617209992,0.472266738573281
12,3,6,0.773971572046841,2.21519218261518
12,3,7,0.74566747070689,5.34432838442447
12,3,8,0.739555500132811,9.85160329654952
12,3,9,0.729636876794401,15.6820372138334
12,3,10,0.726608126243899,22.7463821651494
12,3,11,0.722240586366686,30.9350516125801
12,3,12,0.702618716127039,40.1196865193918
12,3,13,0.686306545633923,50.1584609036386
12,3,14,0.663102712557088,60.8963551697354
12,3,15,0.634739480564793,72.1703693309046
12,3,16,0.600326628428701,83.8122317703205
12,3,17,0.565459417394615,95.6502838729583
12,3,18,0.510954795382431,107.513532383324
12,3,19,0.432405175124993,119.234971571523
12,3,20,0.360499147538946,130.654601295735
12,3,21,0.277141357203998,141.621273919005
12,3,22,0.160564899506314,151.995784481236
12,3,23,0.181131182315934,161.653254003149
12,3,24,0,170.485154618467
12,3,25,0,178.401000744015
12,3,26,0,181.2118182597
12,3,27,0,179.07882091255
12,3,28,0,176.78667628512
12,3,29,0,172.140356627741
12,3,30,0,165.19660111313
12,4,4,0.717979987529154,0
12,4,5,0.759757209180774,0.755904979342811
12,4,6,0.762485520118691,3.01192211981139
12,4,7,0.771830958404767,6.7331730920084
12,4,8,0.746386436817787,11.8622400189108
12,4,9,0.748960374139453,18.3202198488945
12,4,10,0.744145570595312,26.0081715115954
12,4,11,0.743943503341532,34.8089275920446
12,4,12,0.739573157376313,44.5892351693193
12,4,13,0.725523910110339,55.2021840885969
12,4,14,0.716605504788557,66.4898753978085
12,4,15,0.689541272211772,78.2862780926912
12,4,16,0.669533604882246,90.4202187680739
12,4,17,0.634142294525474,102.718446338519
12,4,18,0.595149977066368,115.008712715062
12,4,19,0.555615661470882,127.122810230155
12,4,20,0.592063954920415,138.899507689294
12,4,21,0.533385219183848,150.18732917042
12,4,22,0.2945752447431,160.84712304272
12,4,23,0.488841837983117,170.754373064065
12,4,24,0,179.801208749303
12,4,25,0,187.89807836903
12,4,26,0,190.65485433697
12,4,27,0,188.657153017484
12,4,28,0,186.47378315926
12,4,29,0,181.125830747834
12,4,30,0,174.309147978601
12,5,5,0.785131768723257,2.81463179126761
12,5,6,0.79509585807075,5.76846300882197
12,5,7,0.805754501096118,10.1787389833497
12,5,8,0.803820633305716,15.9844725241225
12,5,9,0.804380263998115,23.1033125023257
12,5,10,0.805533073112125,31.4330263118018
12,5,11,0.804524903221385,40.8533447376561
12,5,12,0.799457496492546,51.2281334306791
12,5,13,0.789372663803208,62.4078488481018
12,5,14,0.78142160051156,74.2322310297469
12,5,15,0.765426180975033,86.5331810430001
12,5,16,0.754462985091387,99.1377674404837
12,5,17,0.705825243520658,111.871303699733
12,5,18,0.654140201581957,124.560437400627
12,5,19,0.603841875214667,137.036191866167
12,5,20,0.461563594093551,149.136902143631
12,5,21,0.433905760274722,160.710989510296
12,5,22,0.385162792985958,171.619522101435
12,5,23,0.324135264583392,181.738513706301
12,5,24,0,190.960918167604
12,5,25,0,199.198283039656
12,5,26,0,201.86008008666
12,5,27,0,199.955506204661
12,5,28,0,197.828561833243
12,5,29,0,191.756084038315
12,5,30,0,185.025541132729
12,6,6,0.819668716493917,11.1956529418925
12,6,7,0.826428156080508,16.2814001873218
12,6,8,0.834837653676608,22.7473372126009
12,6,9,0.834915276430534,30.5077303192979
12,6,10,0.833767064761279,39.4571347158845
12,6,11,0.805420661614254,49.4722719504753
12,6,12,0.807880299821997,60.4142312808613
